suite,representative,feasible_worlds,initial_candidates,root_candidates,removed_by_root,exact_candidates,unsupported_survivors,identifiable_cells,freely_variable_cells,literal_queries,infeasible_queries,fixed_calls,gac_calls,factor_updates,deletions,branches,search_nodes,median_solver_us,root_domains,supported_domains
oblique_2,2275,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.549,2 4 1 1 2 1 1 2,2 4 1 1 2 1 1 2
oblique_2,2303,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.53,4 4 1 2 2 1 1 2,4 4 1 2 2 1 1 2
oblique_2,2276,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.73,4 4 1 1 2 1 1 2,4 4 1 1 2 1 1 2
oblique_2,4731,1,24,8,16,8,0,8,0,3,0,4,1,188,16,0,0,6.119,1 4 1 2 2 2 1 4,1 4 1 2 2 2 1 4
oblique_2,4732,1,24,8,16,8,0,8,0,2,0,3,1,152,16,0,0,6.019,2 4 1 2 2 2 1 4,2 4 1 2 2 2 1 4
oblique_2,4727,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.119,4 1 1 2 2 2 1 4,4 1 1 2 2 2 1 4
oblique_2,4733,1,24,8,16,8,0,8,0,2,0,3,1,156,16,0,0,6.539,4 4 1 2 2 2 1 4,4 4 1 2 2 2 1 4
oblique_2,432,1,24,8,16,8,0,8,0,5,0,6,1,257,16,0,0,6.549,1 1 1 2 4 2 1 1,1 1 1 2 4 2 1 1
oblique_2,2349,1,24,8,16,8,0,8,0,6,0,7,1,294,16,0,0,6.87,1 1 1 1 4 1 1 2,1 1 1 1 4 1 1 2
oblique_2,2376,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,7.11,1 1 1 2 4 1 1 2,1 1 1 2 4 1 1 2
oblique_2,2592,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,7,1 1 1 1 4 2 1 2,1 1 1 1 4 2 1 2
oblique_2,2619,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.8,1 1 1 2 4 2 1 2,1 1 1 2 4 2 1 2
oblique_2,4806,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.35,1 1 1 2 4 2 1 4,1 1 1 2 4 2 1 4
oblique_2,435,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.299,1 2 1 2 4 2 1 1,1 2 1 2 4 2 1 1
oblique_2,433,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.419,2 1 1 2 4 2 1 1,2 1 1 2 4 2 1 1
oblique_2,436,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.63,2 2 1 2 4 2 1 1,2 2 1 2 4 2 1 1
oblique_2,437,1,24,8,16,8,0,8,0,3,0,4,1,187,16,0,0,6.279,4 2 1 2 4 2 1 1,4 2 1 2 4 2 1 1
oblique_2,2350,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,6.61,2 1 1 1 4 1 1 2,2 1 1 1 4 1 1 2
oblique_2,2377,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.49,2 1 1 2 4 1 1 2,2 1 1 2 4 1 1 2
oblique_2,2379,1,24,8,16,8,0,8,0,4,0,5,1,230,16,0,0,6.79,1 2 1 2 4 1 1 2,1 2 1 2 4 1 1 2
oblique_2,2622,1,24,8,16,8,0,8,0,3,0,4,1,195,16,0,0,7.05,1 2 1 2 4 2 1 2,1 2 1 2 4 2 1 2
oblique_2,2595,1,24,8,16,8,0,8,0,4,0,5,1,229,16,0,0,7.071,1 2 1 1 4 2 1 2,1 2 1 1 4 2 1 2
oblique_2,2352,1,24,8,16,8,0,8,0,5,0,6,1,264,16,0,0,6.91,1 2 1 1 4 1 1 2,1 2 1 1 4 1 1 2
oblique_2,2593,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.48,2 1 1 1 4 2 1 2,2 1 1 1 4 2 1 2
oblique_2,2620,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.389,2 1 1 2 4 2 1 2,2 1 1 2 4 2 1 2
oblique_2,2380,1,24,8,16,8,0,8,0,3,0,4,1,195,16,0,0,6.8,2 2 1 2 4 1 1 2,2 2 1 2 4 1 1 2
oblique_2,2623,1,24,8,16,8,0,8,0,2,0,3,1,161,16,0,0,7.151,2 2 1 2 4 2 1 2,2 2 1 2 4 2 1 2
oblique_2,2596,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,6.83,2 2 1 1 4 2 1 2,2 2 1 1 4 2 1 2
oblique_2,2353,1,24,8,16,8,0,8,0,4,0,5,1,229,16,0,0,6.65,2 2 1 1 4 1 1 2,2 2 1 1 4 1 1 2
oblique_2,2381,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,6.67,4 2 1 2 4 1 1 2,4 2 1 2 4 1 1 2
oblique_2,2624,1,24,8,16,8,0,8,0,2,0,3,1,159,16,0,0,6.89,4 2 1 2 4 2 1 2,4 2 1 2 4 2 1 2
oblique_2,2597,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.589,4 2 1 1 4 2 1 2,4 2 1 1 4 2 1 2
oblique_2,2354,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.57,4 2 1 1 4 1 1 2,4 2 1 1 4 1 1 2
oblique_2,4809,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.189,1 2 1 2 4 2 1 4,1 2 1 2 4 2 1 4
oblique_2,4807,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.259,2 1 1 2 4 2 1 4,2 1 1 2 4 2 1 4
oblique_2,4810,1,24,8,16,8,0,8,0,2,0,3,1,158,16,0,0,6.479,2 2 1 2 4 2 1 4,2 2 1 2 4 2 1 4
oblique_2,4811,1,24,8,16,8,0,8,0,2,0,3,1,154,16,0,0,6.019,4 2 1 2 4 2 1 4,4 2 1 2 4 2 1 4
oblique_2,438,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.309,1 4 1 2 4 2 1 1,1 4 1 2 4 2 1 1
oblique_2,439,1,24,8,16,8,0,8,0,3,0,4,1,187,16,0,0,6.26,2 4 1 2 4 2 1 1,2 4 1 2 4 2 1 1
oblique_2,434,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.36,4 1 1 2 4 2 1 1,4 1 1 2 4 2 1 1
oblique_2,440,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.61,4 4 1 2 4 2 1 1,4 4 1 2 4 2 1 1
oblique_2,2351,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,6.69,4 1 1 1 4 1 1 2,4 1 1 1 4 1 1 2
oblique_2,2378,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.53,4 1 1 2 4 1 1 2,4 1 1 2 4 1 1 2
oblique_2,2625,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.329,1 4 1 2 4 2 1 2,1 4 1 2 4 2 1 2
oblique_2,2598,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.499,1 4 1 1 4 2 1 2,1 4 1 1 4 2 1 2
oblique_2,2626,1,24,8,16,8,0,8,0,2,0,3,1,154,16,0,0,6.289,2 4 1 2 4 2 1 2,2 4 1 2 4 2 1 2
oblique_2,2599,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.35,2 4 1 1 4 2 1 2,2 4 1 1 4 2 1 2
oblique_2,2594,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.55,4 1 1 1 4 2 1 2,4 1 1 1 4 2 1 2
oblique_2,2621,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.359,4 1 1 2 4 2 1 2,4 1 1 2 4 2 1 2
oblique_2,2627,1,24,8,16,8,0,8,0,2,0,3,1,156,16,0,0,6.65,4 4 1 2 4 2 1 2,4 4 1 2 4 2 1 2
oblique_2,2600,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.73,4 4 1 1 4 2 1 2,4 4 1 1 4 2 1 2
oblique_2,2382,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.57,1 4 1 2 4 1 1 2,1 4 1 2 4 1 1 2
oblique_2,2355,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,6.7,1 4 1 1 4 1 1 2,1 4 1 1 4 1 1 2
oblique_2,2383,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.36,2 4 1 2 4 1 1 2,2 4 1 2 4 1 1 2
oblique_2,2356,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.55,2 4 1 1 4 1 1 2,2 4 1 1 4 1 1 2
oblique_2,2384,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.459,4 4 1 2 4 1 1 2,4 4 1 2 4 1 1 2
oblique_2,2357,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.69,4 4 1 1 4 1 1 2,4 4 1 1 4 1 1 2
oblique_2,4812,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.099,1 4 1 2 4 2 1 4,1 4 1 2 4 2 1 4
oblique_2,4813,1,24,8,16,8,0,8,0,2,0,3,1,154,16,0,0,5.969,2 4 1 2 4 2 1 4,2 4 1 2 4 2 1 4
oblique_2,4808,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.129,4 1 1 2 4 2 1 4,4 1 1 2 4 2 1 4
oblique_2,4814,1,24,8,16,8,0,8,0,2,0,3,1,158,16,0,0,6.45,4 4 1 2 4 2 1 4,4 4 1 2 4 2 1 4
oblique_2,513,1,24,8,16,8,0,8,0,6,0,7,1,290,16,0,0,6.94,1 1 1 2 1 4 1 1,1 1 1 2 1 4 1 1
oblique_2,2673,1,24,8,16,8,0,8,0,6,0,7,1,291,16,0,0,6.85,1 1 1 1 1 4 1 2,1 1 1 1 1 4 1 2
oblique_2,2700,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.7,1 1 1 2 1 4 1 2,1 1 1 2 1 4 1 2
oblique_2,4401,1,24,8,16,8,0,8,0,6,0,7,1,291,16,0,0,6.83,1 1 1 2 1 1 1 4,1 1 1 2 1 1 1 4
oblique_2,4887,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.73,1 1 1 2 1 4 1 4,1 1 1 2 1 4 1 4
oblique_2,516,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.61,1 2 1 2 1 4 1 1,1 2 1 2 1 4 1 1
oblique_2,514,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,6.65,2 1 1 2 1 4 1 1,2 1 1 2 1 4 1 1
oblique_2,517,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.77,2 2 1 2 1 4 1 1,2 2 1 2 1 4 1 1
oblique_2,518,1,24,8,16,8,0,8,0,4,0,5,1,220,16,0,0,6.339,4 2 1 2 1 4 1 1,4 2 1 2 1 4 1 1
oblique_2,2676,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,6.73,1 2 1 1 1 4 1 2,1 2 1 1 1 4 1 2
oblique_2,2703,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.78,1 2 1 2 1 4 1 2,1 2 1 2 1 4 1 2
oblique_2,2674,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,6.669,2 1 1 1 1 4 1 2,2 1 1 1 1 4 1 2
oblique_2,2701,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.54,2 1 1 2 1 4 1 2,2 1 1 2 1 4 1 2
oblique_2,2677,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.67,2 2 1 1 1 4 1 2,2 2 1 1 1 4 1 2
oblique_2,2704,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,7,2 2 1 2 1 4 1 2,2 2 1 2 1 4 1 2
oblique_2,2678,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.39,4 2 1 1 1 4 1 2,4 2 1 1 1 4 1 2
oblique_2,2705,1,24,8,16,8,0,8,0,3,0,4,1,188,16,0,0,6.56,4 2 1 2 1 4 1 2,4 2 1 2 1 4 1 2
oblique_2,4404,1,24,8,16,8,0,8,0,5,0,6,1,257,16,0,0,6.629,1 2 1 2 1 1 1 4,1 2 1 2 1 1 1 4
oblique_2,4890,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.419,1 2 1 2 1 4 1 4,1 2 1 2 1 4 1 4
oblique_2,4402,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,6.65,2 1 1 2 1 1 1 4,2 1 1 2 1 1 1 4
oblique_2,4405,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.539,2 2 1 2 1 1 1 4,2 2 1 2 1 1 1 4
oblique_2,4888,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.56,2 1 1 2 1 4 1 4,2 1 1 2 1 4 1 4
oblique_2,4891,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.639,2 2 1 2 1 4 1 4,2 2 1 2 1 4 1 4
oblique_2,4406,1,24,8,16,8,0,8,0,4,0,5,1,221,16,0,0,6.439,4 2 1 2 1 1 1 4,4 2 1 2 1 1 1 4
oblique_2,4892,1,24,8,16,8,0,8,0,3,0,4,1,186,16,0,0,6.239,4 2 1 2 1 4 1 4,4 2 1 2 1 4 1 4
oblique_2,519,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.57,1 4 1 2 1 4 1 1,1 4 1 2 1 4 1 1
oblique_2,520,1,24,8,16,8,0,8,0,4,0,5,1,220,16,0,0,6.329,2 4 1 2 1 4 1 1,2 4 1 2 1 4 1 1
oblique_2,515,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,6.58,4 1 1 2 1 4 1 1,4 1 1 2 1 4 1 1
oblique_2,521,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.72,4 4 1 2 1 4 1 1,4 4 1 2 1 4 1 1
oblique_2,2706,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.57,1 4 1 2 1 4 1 2,1 4 1 2 1 4 1 2
oblique_2,2679,1,24,8,16,8,0,8,0,5,0,6,1,257,16,0,0,9.464,1 4 1 1 1 4 1 2,1 4 1 1 1 4 1 2
oblique_2,2707,1,24,8,16,8,0,8,0,3,0,4,1,186,16,0,0,6.43,2 4 1 2 1 4 1 2,2 4 1 2 1 4 1 2
oblique_2,2680,1,24,8,16,8,0,8,0,4,0,5,1,221,16,0,0,6.319,2 4 1 1 1 4 1 2,2 4 1 1 1 4 1 2
oblique_2,2675,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,6.59,4 1 1 1 1 4 1 2,4 1 1 1 1 4 1 2
oblique_2,2702,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.49,4 1 1 2 1 4 1 2,4 1 1 2 1 4 1 2
oblique_2,2708,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.64,4 4 1 2 1 4 1 2,4 4 1 2 1 4 1 2
oblique_2,2681,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.63,4 4 1 1 1 4 1 2,4 4 1 1 1 4 1 2
oblique_2,4407,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,6.68,1 4 1 2 1 1 1 4,1 4 1 2 1 1 1 4
oblique_2,4893,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.77,1 4 1 2 1 4 1 4,1 4 1 2 1 4 1 4
oblique_2,4408,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.449,2 4 1 2 1 1 1 4,2 4 1 2 1 1 1 4
oblique_2,4894,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.63,2 4 1 2 1 4 1 4,2 4 1 2 1 4 1 4
oblique_2,4403,1,24,8,16,8,0,8,0,5,0,6,1,259,16,0,0,6.7,4 1 1 2 1 1 1 4,4 1 1 2 1 1 1 4
oblique_2,4889,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.48,4 1 1 2 1 4 1 4,4 1 1 2 1 4 1 4
oblique_2,4409,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.6,4 4 1 2 1 1 1 4,4 4 1 2 1 1 1 4
oblique_2,4895,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,7.01,4 4 1 2 1 4 1 4,4 4 1 2 1 4 1 4
oblique_2,594,1,24,8,16,8,0,8,0,5,0,6,1,257,16,0,0,6.81,1 1 1 2 2 4 1 1,1 1 1 2 2 4 1 1
oblique_2,2754,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,7.19,1 1 1 1 2 4 1 2,1 1 1 1 2 4 1 2
oblique_2,2781,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.59,1 1 1 2 2 4 1 2,1 1 1 2 2 4 1 2
oblique_2,4482,1,24,8,16,8,0,8,0,5,0,6,1,258,16,0,0,6.629,1 1 1 2 2 1 1 4,1 1 1 2 2 1 1 4
oblique_2,4968,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.559,1 1 1 2 2 4 1 4,1 1 1 2 2 4 1 4
oblique_2,597,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.239,1 2 1 2 2 4 1 1,1 2 1 2 2 4 1 1
oblique_2,595,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.31,2 1 1 2 2 4 1 1,2 1 1 2 2 4 1 1
oblique_2,598,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.74,2 2 1 2 2 4 1 1,2 2 1 2 2 4 1 1
oblique_2,599,1,24,8,16,8,0,8,0,3,0,4,1,187,16,0,0,6.329,4 2 1 2 2 4 1 1,4 2 1 2 2 4 1 1
oblique_2,2784,1,24,8,16,8,0,8,0,3,0,4,1,195,16,0,0,7.211,1 2 1 2 2 4 1 2,1 2 1 2 2 4 1 2
oblique_2,2757,1,24,8,16,8,0,8,0,4,0,5,1,230,16,0,0,6.5,1 2 1 1 2 4 1 2,1 2 1 1 2 4 1 2
oblique_2,2755,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.439,2 1 1 1 2 4 1 2,2 1 1 1 2 4 1 2
oblique_2,2782,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.29,2 1 1 2 2 4 1 2,2 1 1 2 2 4 1 2
oblique_2,2785,1,24,8,16,8,0,8,0,2,0,3,1,162,16,0,0,7.08,2 2 1 2 2 4 1 2,2 2 1 2 2 4 1 2
oblique_2,2758,1,24,8,16,8,0,8,0,3,0,4,1,196,16,0,0,6.509,2 2 1 1 2 4 1 2,2 2 1 1 2 4 1 2
oblique_2,2786,1,24,8,16,8,0,8,0,2,0,3,1,159,16,0,0,6.7,4 2 1 2 2 4 1 2,4 2 1 2 2 4 1 2
oblique_2,2759,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,8.372,4 2 1 1 2 4 1 2,4 2 1 1 2 4 1 2
oblique_2,4483,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.51,2 1 1 2 2 1 1 4,2 1 1 2 2 1 1 4
oblique_2,4485,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.459,1 2 1 2 2 1 1 4,1 2 1 2 2 1 1 4
oblique_2,4486,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.329,2 2 1 2 2 1 1 4,2 2 1 2 2 1 1 4
oblique_2,4487,1,24,8,16,8,0,8,0,3,0,4,1,188,16,0,0,6.249,4 2 1 2 2 1 1 4,4 2 1 2 2 1 1 4
oblique_2,4971,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.199,1 2 1 2 2 4 1 4,1 2 1 2 2 4 1 4
oblique_2,4969,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.28,2 1 1 2 2 4 1 4,2 1 1 2 2 4 1 4
oblique_2,4972,1,24,8,16,8,0,8,0,2,0,3,1,156,16,0,0,6.439,2 2 1 2 2 4 1 4,2 2 1 2 2 4 1 4
oblique_2,4973,1,24,8,16,8,0,8,0,2,0,3,1,153,16,0,0,6.109,4 2 1 2 2 4 1 4,4 2 1 2 2 4 1 4
oblique_2,600,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.319,1 4 1 2 2 4 1 1,1 4 1 2 2 4 1 1
oblique_2,601,1,24,8,16,8,0,8,0,3,0,4,1,187,16,0,0,6.239,2 4 1 2 2 4 1 1,2 4 1 2 2 4 1 1
oblique_2,596,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.389,4 1 1 2 2 4 1 1,4 1 1 2 2 4 1 1
oblique_2,602,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.74,4 4 1 2 2 4 1 1,4 4 1 2 2 4 1 1
oblique_2,2787,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.27,1 4 1 2 2 4 1 2,1 4 1 2 2 4 1 2
oblique_2,2760,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.509,1 4 1 1 2 4 1 2,1 4 1 1 2 4 1 2
oblique_2,2788,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.099,2 4 1 2 2 4 1 2,2 4 1 2 2 4 1 2
oblique_2,2761,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.299,2 4 1 1 2 4 1 2,2 4 1 1 2 4 1 2
oblique_2,2756,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.36,4 1 1 1 2 4 1 2,4 1 1 1 2 4 1 2
oblique_2,2783,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.42,4 1 1 2 2 4 1 2,4 1 1 2 2 4 1 2
oblique_2,2789,1,24,8,16,8,0,8,0,2,0,3,1,158,16,0,0,6.5,4 4 1 2 2 4 1 2,4 4 1 2 2 4 1 2
oblique_2,2762,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.43,4 4 1 1 2 4 1 2,4 4 1 1 2 4 1 2
oblique_2,4484,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.6,4 1 1 2 2 1 1 4,4 1 1 2 2 1 1 4
oblique_2,4488,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.389,1 4 1 2 2 1 1 4,1 4 1 2 2 1 1 4
oblique_2,4974,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.63,1 4 1 2 2 4 1 4,1 4 1 2 2 4 1 4
oblique_2,4489,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.219,2 4 1 2 2 1 1 4,2 4 1 2 2 1 1 4
oblique_2,4975,1,24,8,16,8,0,8,0,2,0,3,1,156,16,0,0,6.469,2 4 1 2 2 4 1 4,2 4 1 2 2 4 1 4
oblique_2,4970,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.299,4 1 1 2 2 4 1 4,4 1 1 2 2 4 1 4
oblique_2,4490,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.34,4 4 1 2 2 1 1 4,4 4 1 2 2 1 1 4
oblique_2,4976,1,24,8,16,8,0,8,0,2,0,3,1,159,16,0,0,7.401,4 4 1 2 2 4 1 4,4 4 1 2 2 4 1 4
oblique_2,675,1,24,8,16,8,0,8,0,5,0,6,1,257,16,0,0,6.52,1 1 1 2 4 4 1 1,1 1 1 2 4 4 1 1
oblique_2,2835,1,24,8,16,8,0,8,0,5,0,6,1,258,16,0,0,6.82,1 1 1 1 4 4 1 2,1 1 1 1 4 4 1 2
oblique_2,2862,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.61,1 1 1 2 4 4 1 2,1 1 1 2 4 4 1 2
oblique_2,4563,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,6.58,1 1 1 2 4 1 1 4,1 1 1 2 4 1 1 4
oblique_2,5049,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.43,1 1 1 2 4 4 1 4,1 1 1 2 4 4 1 4
oblique_2,678,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,7.231,1 2 1 2 4 4 1 1,1 2 1 2 4 4 1 1
oblique_2,676,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.53,2 1 1 2 4 4 1 1,2 1 1 2 4 4 1 1
oblique_2,679,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.64,2 2 1 2 4 4 1 1,2 2 1 2 4 4 1 1
oblique_2,680,1,24,8,16,8,0,8,0,3,0,4,1,187,16,0,0,6.179,4 2 1 2 4 4 1 1,4 2 1 2 4 4 1 1
oblique_2,2865,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.72,1 2 1 2 4 4 1 2,1 2 1 2 4 4 1 2
oblique_2,2838,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.31,1 2 1 1 4 4 1 2,1 2 1 1 4 4 1 2
oblique_2,2836,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.309,2 1 1 1 4 4 1 2,2 1 1 1 4 4 1 2
oblique_2,2863,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.329,2 1 1 2 4 4 1 2,2 1 1 2 4 4 1 2
oblique_2,2866,1,24,8,16,8,0,8,0,2,0,3,1,158,16,0,0,6.78,2 2 1 2 4 4 1 2,2 2 1 2 4 4 1 2
oblique_2,2839,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.44,2 2 1 1 4 4 1 2,2 2 1 1 4 4 1 2
oblique_2,2867,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.449,4 2 1 2 4 4 1 2,4 2 1 2 4 4 1 2
oblique_2,2840,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.199,4 2 1 1 4 4 1 2,4 2 1 1 4 4 1 2
oblique_2,4564,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.369,2 1 1 2 4 1 1 4,2 1 1 2 4 1 1 4
oblique_2,4566,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.309,1 2 1 2 4 1 1 4,1 2 1 2 4 1 1 4
oblique_2,4567,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.369,2 2 1 2 4 1 1 4,2 2 1 2 4 1 1 4
oblique_2,4568,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.22,4 2 1 2 4 1 1 4,4 2 1 2 4 1 1 4
oblique_2,5052,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.21,1 2 1 2 4 4 1 4,1 2 1 2 4 4 1 4
oblique_2,5050,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.259,2 1 1 2 4 4 1 4,2 1 1 2 4 4 1 4
oblique_2,5053,1,24,8,16,8,0,8,0,2,0,3,1,158,16,0,0,6.59,2 2 1 2 4 4 1 4,2 2 1 2 4 4 1 4
oblique_2,5054,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.139,4 2 1 2 4 4 1 4,4 2 1 2 4 4 1 4
oblique_2,681,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.32,1 4 1 2 4 4 1 1,1 4 1 2 4 4 1 1
oblique_2,682,1,24,8,16,8,0,8,0,3,0,4,1,187,16,0,0,6.189,2 4 1 2 4 4 1 1,2 4 1 2 4 4 1 1
oblique_2,677,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.329,4 1 1 2 4 4 1 1,4 1 1 2 4 4 1 1
oblique_2,683,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.65,4 4 1 2 4 4 1 1,4 4 1 2 4 4 1 1
